100 75 -175 0 0 49
99.9999 74.9999 -174.755 -0.0482006 -0.027827 49.0053
99.9995 74.9997 -174.51 -0.0964312 -0.0556784 49.0105
99.9989 74.9994 -174.265 -0.144692 -0.0835543 49.0158
99.9981 74.9989 -174.02 -0.192982 -0.111455 49.021
99.997 74.9983 -173.775 -0.241303 -0.139379 49.0261
99.9957 74.9975 -173.53 -0.289653 -0.167328 49.0313
99.9941 74.9966 -173.284 -0.338034 -0.195301 49.0364
99.9923 74.9955 -173.039 -0.386445 -0.223299 49.0414
99.9902 74.9944 -172.794 -0.434885 -0.251321 49.0465
99.9879 74.993 -172.549 -0.483356 -0.279367 49.0515
99.9854 74.9916 -172.303 -0.531858 -0.307438 49.0564
99.9826 74.99 -172.058 -0.580389 -0.335532 49.0614
99.9796 74.9882 -171.813 -0.628951 -0.363651 49.0663
99.9763 74.9863 -171.567 -0.677543 -0.391795 49.0711
99.9728 74.9843 -171.322 -0.726165 -0.419962 49.076
99.9691 74.9821 -171.077 -0.774817 -0.448153 49.0808
99.9651 74.9798 -170.831 -0.8235 -0.476369 49.0855
99.9608 74.9774 -170.586 -0.872213 -0.504609 49.0903
99.9563 74.9748 -170.34 -0.920957 -0.532873 49.095
99.9516 74.972 -170.095 -0.969731 -0.561161 49.0997
99.9466 74.9692 -169.849 -1.01854 -0.589473 49.1043
99.9414 74.9661 -169.604 -1.06737 -0.617809 49.1089
99.936 74.963 -169.358 -1.11624 -0.64617 49.1135
99.9303 74.9597 -169.113 -1.16513 -0.674554 49.118
99.9243 74.9562 -168.867 -1.21406 -0.702962 49.1225
99.9181 74.9526 -168.622 -1.26302 -0.731395 49.127
99.9117 74.9489 -168.376 -1.312 -0.759851 49.1314
99.905 74.945 -168.13 -1.36102 -0.788331 49.1358
99.8981 74.941 -167.885 -1.41007 -0.816836 49.1402
99.8909 74.9369 -167.639 -1.45915 -0.845364 49.1446
99.8835 74.9326 -167.393 -1.50826 -0.873916 49.1489
99.8758 74.9281 -167.147 -1.55741 -0.902492 49.1531
99.8679 74.9236 -166.902 -1.60658 -0.931092 49.1574
99.8598 74.9188 -166.656 -1.65578 -0.959716 49.1616
99.8514 74.914 -166.41 -1.70502 -0.988364 49.1658
99.8427 74.9089 -166.164 -1.75428 -1.01704 49.1699
99.8338 74.9038 -165.918 -1.80358 -1.04573 49.174
99.8247 74.8985 -165.672 -1.85291 -1.07445 49.1781
