75 25 25 0 0 -49
74.9998 24.9999 24.7549 -0.0668391 -0.0317681 -49.0314
74.9993 24.9997 24.5097 -0.133772 -0.0635995 -49.0627
74.9985 24.9993 24.2643 -0.2008 -0.0954942 -49.094
74.9973 24.9987 24.0187 -0.267922 -0.127452 -49.1253
74.9958 24.998 23.773 -0.335139 -0.159474 -49.1566
74.994 24.9971 23.5272 -0.40245 -0.19156 -49.1878
74.9918 24.9961 23.2812 -0.469858 -0.22371 -49.219
74.9893 24.9949 23.035 -0.53736 -0.255923 -49.2502
74.9864 24.9935 22.7887 -0.604959 -0.288201 -49.2814
74.9832 24.992 22.5422 -0.672654 -0.320544 -49.3125
74.9797 24.9903 22.2955 -0.740445 -0.35295 -49.3436
74.9758 24.9885 22.0487 -0.808332 -0.385422 -49.3747
74.9716 24.9865 21.8018 -0.876317 -0.417958 -49.4058
74.9671 24.9843 21.5547 -0.944398 -0.45056 -49.4368
74.9622 24.982 21.3074 -1.01258 -0.483226 -49.4678
74.9569 24.9795 21.06 -1.08085 -0.515958 -49.4988
74.9514 24.9768 20.8124 -1.14923 -0.548755 -49.5297
74.9454 24.974 20.5647 -1.2177 -0.581617 -49.5607
74.9392 24.971 20.3168 -1.28627 -0.614546 -49.5916
74.9326 24.9678 20.0688 -1.35494 -0.64754 -49.6224
74.9256 24.9645 19.8206 -1.42371 -0.6806 -49.6533
74.9183 24.961 19.5723 -1.49258 -0.713727 -49.6841
74.9107 24.9574 19.3238 -1.56154 -0.74692 -49.7149
74.9027 24.9536 19.0751 -1.63061 -0.780179 -49.7457
74.8944 24.9496 18.8263 -1.69978 -0.813505 -49.7764
74.8857 24.9454 18.5773 -1.76904 -0.846898 -49.8071
74.8767 24.9411 18.3282 -1.83841 -0.880357 -49.8378
74.8673 24.9366 18.079 -1.90788 -0.913884 -49.8684
74.8576 24.932 17.8295 -1.97745 -0.947478 -49.8991
74.8476 24.9272 17.58 -2.04712 -0.98114 -49.9296
74.8372 24.9222 17.3303 -2.11689 -1.01487 -49.9602
74.8264 24.917 17.0804 -2.18676 -1.04867 -49.9907
74.8153 24.9117 16.8303 -2.25674 -1.08253 -50.0212
74.8038 24.9062 16.5802 -2.32682 -1.11646 -50.0517
74.792 24.9005 16.3298 -2.397 -1.15046 -50.0822
74.7799 24.8947 16.0793 -2.46728 -1.18453 -50.1126
74.7673 24.8887 15.8287 -2.53767 -1.21867 -50.143
74.7545 24.8825 15.5779 -2.60816 -1.25288 -50.1733
74.7413 24.8761 15.327 -2.67875 -1.28716 -50.2036
74.7277 24.8696 15.0759 -2.74945 -1.3215 -50.2339
74.7138 24.8629 14.8246 -2.82025 -1.35591 -50.2642
74.6995 24.8561 14.5732 -2.89116 -1.3904 -50.2944
74.6849 24.849 14.3217 -2.96217 -1.42495 -50.3246
74.6699 24.8418 14.07 -3.03329 -1.45957 -50.3548
74.6545 24.8344 13.8181 -3.10451 -1.49427 -50.3849
74.6388 24.8269 13.5661 -3.17584 -1.52903 -50.415
74.6228 24.8191 13.314 -3.24727 -1.56386 -50.4451
74.6063 24.8112 13.0617 -3.31881 -1.59876 -50.4751
74.5896 24.8031 12.8092 -3.39045 -1.63374 -50.5051
74.5724 24.7949 12.5566 -3.46221 -1.66878 -50.5351
74.555 24.7865 12.3039 -3.53407 -1.7039 -50.565
74.5371 24.7779 12.051 -3.60603 -1.73909 -50.5949
74.5189 24.7691 11.7979 -3.67811 -1.77434 -50.6248
74.5003 24.7601 11.5447 -3.75029 -1.80967 -50.6546
74.4814 24.751 11.2914 -3.82258 -1.84507 -50.6844
74.4621 24.7417 11.0379 -3.89498 -1.88055 -50.7142
74.4424 24.7322 10.7842 -3.96749 -1.91609 -50.7439
74.4224 24.7225 10.5305 -4.0401 -1.95171 -50.7736
74.402 24.7127 10.2765 -4.11283 -1.9874 -50.8033
74.3813 24.7026 10.0224 -4.18567 -2.02316 -50.8329
74.3602 24.6924 9.76818 -4.25861 -2.05899 -50.8625
74.3387 24.682 9.5138 -4.33167 -2.0949 -50.892
74.3169 24.6715 9.25926 -4.40483 -2.13088 -50.9216
74.2947 24.6607 9.00458 -4.47811 -2.16694 -50.951
74.2721 24.6498 8.74975 -4.5515 -2.20306 -50.9805
74.2491 24.6387 8.49478 -4.625 -2.23926 -51.0099
74.2258 24.6274 8.23965 -4.69861 -2.27554 -51.0393
74.2022 24.6159 7.98438 -4.77233 -2.31189 -51.0686
74.1781 24.6043 7.72897 -4.84617 -2.34831 -51.0979
74.1537 24.5925 7.47341 -4.92011 -2.38481 -51.1272
74.1289 24.5804 7.2177 -4.99417 -2.42138 -51.1564
74.1038 24.5682 6.96184 -5.06835 -2.45802 -51.1856
