-75 50 -75 0 0 49
-75.0001 49.9995 -74.7551 -0.0332941 -0.206232 48.9709
-75.0003 49.9979 -74.5103 -0.0665698 -0.412356 48.9416
-75.0007 49.9954 -74.2657 -0.0998276 -0.618376 48.9121
-75.0013 49.9918 -74.0212 -0.133068 -0.824293 48.8824
-75.0021 49.9871 -73.7768 -0.166291 -1.03011 48.8524
-75.003 49.9815 -73.5326 -0.199497 -1.23583 48.8223
-75.0041 49.9748 -73.2886 -0.232687 -1.44145 48.7919
-75.0053 49.967 -73.0447 -0.265861 -1.64698 48.7613
-75.0067 49.9583 -72.801 -0.29902 -1.85241 48.7305
-75.0083 49.9485 -72.5574 -0.332164 -2.05776 48.6995
-75.0101 49.9377 -72.314 -0.365293 -2.26302 48.6683
-75.012 49.9259 -72.0707 -0.398407 -2.4682 48.6368
-75.014 49.913 -71.8276 -0.431508 -2.67329 48.6052
-75.0163 49.8992 -71.5847 -0.464596 -2.87831 48.5733
-75.0187 49.8842 -71.3419 -0.49767 -3.08324 48.5412
-75.0213 49.8683 -71.0993 -0.530732 -3.2881 48.5089
-75.024 49.8514 -70.8568 -0.563782 -3.49288 48.4764
-75.0269 49.8334 -70.6145 -0.59682 -3.6976 48.4436
-75.03 49.8144 -70.3724 -0.629846 -3.90224 48.4107
-75.0332 49.7944 -70.1304 -0.662862 -4.10682 48.3775
-75.0366 49.7733 -69.8886 -0.695867 -4.31134 48.3441
-75.0402 49.7513 -69.647 -0.728863 -4.51579 48.3106
-75.0439 49.7282 -69.4055 -0.761848 -4.72018 48.2768
-75.0478 49.7041 -69.1642 -0.794825 -4.92451 48.2427
-75.0518 49.6789 -68.9231 -0.827792 -5.12879 48.2085
-75.056 49.6528 -68.6821 -0.860752 -5.33301 48.174
-75.0604 49.6256 -68.4413 -0.893703 -5.53719 48.1394
-75.065 49.5974 -68.2007 -0.926647 -5.74131 48.1045
-75.0697 49.5682 -67.9603 -0.959583 -5.94539 48.0694
-75.0746 49.5379 -67.72 -0.992513 -6.14942 48.0341
-75.0796 49.5067 -67.4799 -1.02544 -6.35341 47.9986
-75.0848 49.4744 -67.24 -1.05836 -6.55737 47.9628
-75.0902 49.4411 -67.0003 -1.09127 -6.76128 47.9269
-75.0957 49.4068 -66.7608 -1.12418 -6.96516 47.8907
-75.1015 49.3715 -66.5214 -1.15708 -7.16901 47.8543
-75.1073 49.3351 -66.2822 -1.18998 -7.37282 47.8177
