25 50 50 0 0 -49
25 49.9999 49.7549 -0.00657982 -0.049695 -49.0492
24.9999 49.9995 49.5095 -0.0133336 -0.0994585 -49.0985
24.9999 49.9989 49.2639 -0.0202611 -0.149291 -49.1477
24.9997 49.998 49.018 -0.0273616 -0.199193 -49.197
24.9996 49.9969 48.7719 -0.0346349 -0.249165 -49.2463
24.9994 49.9955 48.5256 -0.0420806 -0.299207 -49.2956
24.9992 49.9939 48.279 -0.0496982 -0.349319 -49.3449
24.9989 49.992 48.0321 -0.0574873 -0.399504 -49.3942
24.9986 49.9899 47.785 -0.0654477 -0.449759 -49.4435
24.9982 49.9875 47.5377 -0.0735788 -0.500087 -49.4928
24.9978 49.9849 47.2901 -0.0818805 -0.550488 -49.5422
24.9974 49.982 47.0423 -0.0903522 -0.600962 -49.5915
24.9969 49.9789 46.7942 -0.0989936 -0.651509 -49.6409
24.9964 49.9755 46.5458 -0.107804 -0.70213 -49.6902
24.9959 49.9719 46.2973 -0.116784 -0.752826 -49.7396
24.9953 49.968 46.0484 -0.125933 -0.803596 -49.789
24.9946 49.9638 45.7994 -0.13525 -0.854442 -49.8384
24.9939 49.9594 45.5501 -0.144735 -0.905364 -49.8878
24.9932 49.9548 45.3005 -0.154388 -0.956361 -49.9372
24.9924 49.9499 45.0507 -0.164209 -1.00744 -49.9866
24.9915 49.9447 44.8006 -0.174197 -1.05859 -50.036
24.9906 49.9393 44.5503 -0.184351 -1.10982 -50.0854
24.9897 49.9336 44.2998 -0.194673 -1.16112 -50.1348
24.9887 49.9277 44.049 -0.20516 -1.21251 -50.1843
24.9876 49.9215 43.7979 -0.215814 -1.26397 -50.2337
24.9865 49.915 43.5466 -0.226634 -1.31552 -50.2832
24.9854 49.9083 43.2951 -0.237619 -1.36714 -50.3326
24.9841 49.9014 43.0433 -0.24877 -1.41884 -50.3821
24.9829 49.8941 42.7913 -0.260086 -1.47063 -50.4316
24.9815 49.8867 42.539 -0.271566 -1.52249 -50.4811
24.9801 49.8789 42.2865 -0.283212 -1.57444 -50.5305
24.9787 49.8709 42.0337 -0.295022 -1.62647 -50.58
24.9772 49.8627 41.7807 -0.306996 -1.67858 -50.6295
