-50 75 0 0 0 49
-50.0001 74.9997 0.244885 -0.0277507 -0.103991 48.954
-50.0003 74.999 0.48954 -0.0554575 -0.207932 48.9081
-50.0006 74.9977 0.733966 -0.0831203 -0.311824 48.8622
-50.0011 74.9958 0.978162 -0.110739 -0.415671 48.8164
-50.0017 74.9935 1.22213 -0.138314 -0.519476 48.7706
-50.0025 74.9906 1.46587 -0.165844 -0.623242 48.7249
-50.0034 74.9873 1.70938 -0.19333 -0.726973 48.6793
-50.0044 74.9834 1.95266 -0.220772 -0.830671 48.6338
-50.0056 74.979 2.19572 -0.24817 -0.93434 48.5883
-50.0069 74.974 2.43855 -0.275522 -1.03798 48.5429
-50.0084 74.9686 2.68115 -0.302831 -1.14161 48.4976
-50.0099 74.9626 2.92352 -0.330094 -1.24521 48.4524
-50.0117 74.9561 3.16567 -0.357312 -1.3488 48.4073
-50.0135 74.9491 3.40759 -0.384486 -1.45238 48.3622
-50.0155 74.9416 3.64929 -0.411614 -1.55596 48.3172
-50.0176 74.9336 3.89077 -0.438696 -1.65953 48.2723
-50.0199 74.925 4.13202 -0.465733 -1.76311 48.2276
-50.0223 74.9159 4.37304 -0.492724 -1.86669 48.1829
-50.0248 74.9063 4.61385 -0.51967 -1.97029 48.1383
-50.0275 74.8962 4.85443 -0.546568 -2.07391 48.0938
-50.0303 74.8856 5.09478 -0.573421 -2.17755 48.0494
-50.0332 74.8745 5.33492 -0.600226 -2.28122 48.0051
-50.0363 74.8628 5.57483 -0.626985 -2.38493 47.9609
-50.0395 74.8506 5.81453 -0.653696 -2.48867 47.9169
-50.0428 74.8379 6.054 -0.68036 -2.59247 47.8729
-50.0463 74.8247 6.29326 -0.706975 -2.69631 47.8291
-50.0499 74.8109 6.5323 -0.733542 -2.80022 47.7854
-50.0536 74.7967 6.77111 -0.760061 -2.90419 47.7418
-50.0575 74.7819 7.00971 -0.78653 -3.00824 47.6984
-50.0615 74.7666 7.2481 -0.81295 -3.11236 47.655
-50.0656 74.7508 7.48626 -0.839319 -3.21658 47.6118
-50.0699 74.7344 7.72422 -0.865638 -3.32089 47.5687
-50.0743 74.7176 7.96195 -0.891905 -3.42531 47.5258
-50.0788 74.7002 8.19947 -0.918121 -3.52984 47.483
-50.0835 74.6823 8.43678 -0.944285 -3.6345 47.4404
-50.0882 74.6638 8.67388 -0.970396 -3.73929 47.3978
-50.0932 74.6449 8.91076 -0.996453 -3.84422 47.3555
-50.0982 74.6254 9.14743 -1.02246 -3.9493 47.3133
-50.1034 74.6054 9.38389 -1.0484 -4.05454 47.2712
-50.1087 74.5848 9.62014 -1.07429 -4.15996 47.2293
-50.1141 74.5638 9.85619 -1.10013 -4.26556 47.1875
-50.1197 74.5422 10.092 -1.12591 -4.37136 47.1459
-50.1254 74.5201 10.3276 -1.15162 -4.47736 47.1045
-50.1312 74.4974 10.5631 -1.17728 -4.58359 47.0632
-50.1372 74.4742 10.7983 -1.20288 -4.69005 47.0221
-50.1432 74.4505 11.0333 -1.22842 -4.79676 46.9812
-50.1494 74.4263 11.2681 -1.25389 -4.90373 46.9404
-50.1558 74.4015 11.5027 -1.2793 -5.01098 46.8998
-50.1622 74.3762 11.7371 -1.30464 -5.11851 46.8593
-50.1688 74.3503 11.9713 -1.32992 -5.22636 46.819
-50.1755 74.3239 12.2053 -1.35512 -5.33452 46.7789
-50.1824 74.2969 12.4391 -1.38026 -5.44303 46.7389
-50.1893 74.2695 12.6727 -1.40532 -5.55189 46.6991
-50.1964 74.2414 12.9061 -1.43032 -5.66113 46.6594
-50.2036 74.2128 13.1393 -1.45523 -5.77076 46.6199
-50.211 74.1837 13.3723 -1.48007 -5.8808 46.5806
-50.2184 74.154 13.6051 -1.50483 -5.99127 46.5414
-50.226 74.1238 13.8377 -1.5295 -6.10218 46.5023
-50.2337 74.093 14.0701 -1.5541 -6.21357 46.4634
-50.2416 74.0617 14.3023 -1.57861 -6.32545 46.4246
-50.2495 74.0298 14.5343 -1.60302 -6.43784 46.386
-50.2576 73.9973 14.7662 -1.62735 -6.55076 46.3474
-50.2658 73.9642 14.9978 -1.65159 -6.66424 46.3089
-50.2741 73.9306 15.2293 -1.67573 -6.77829 46.2706
-50.2826 73.8965 15.4605 -1.69977 -6.89294 46.2323
-50.2911 73.8617 15.6916 -1.72371 -7.00821 46.1941
-50.2998 73.8264 15.9225 -1.74754 -7.12413 46.1559
-50.3086 73.7905 16.1531 -1.77127 -7.24071 46.1177
-50.3175 73.754 16.3836 -1.79488 -7.35797 46.0796
-50.3265 73.7169 16.6139 -1.81838 -7.47594 46.0415
-50.3357 73.6792 16.8441 -1.84177 -7.59464 46.0033
-50.345 73.6409 17.074 -1.86504 -7.71409 45.9651
-50.3543 73.6021 17.3037 -1.88818 -7.83431 45.9268
-50.3638 73.5626 17.5332 -1.9112 -7.95532 45.8884
-50.3734 73.5225 17.7626 -1.93408 -8.07713 45.8498
-50.3832 73.4818 17.9917 -1.95684 -8.19977 45.8111
-50.393 73.4405 18.2207 -1.97946 -8.32324 45.7721
-50.403 73.3986 18.4495 -2.00194 -8.44756 45.7329
-50.413 73.356 18.678 -2.02428 -8.57273 45.6935
-50.4232 73.3129 18.9064 -2.04648 -8.69878 45.6537
-50.4335 73.2691 19.1346 -2.06853 -8.8257 45.6135
-50.4439 73.2246 19.3625 -2.09044 -8.95349 45.5729
-50.4544 73.1795 19.5903 -2.11219 -9.08216 45.5319
-50.465 73.1338 19.8178 -2.1338 -9.2117 45.4903
-50.4757 73.0874 20.0452 -2.15525 -9.3421 45.4482
-50.4866 73.0404 20.2723 -2.17655 -9.47335 45.4055
-50.4975 72.9927 20.4992 -2.19769 -9.60543 45.3621
-50.5085 72.9443 20.7259 -2.21868 -9.73833 45.3181
-50.5197 72.8953 20.9524 -2.23952 -9.87201 45.2732
-50.5309 72.8456 21.1787 -2.26021 -10.0064 45.2275
-50.5423 72.7952 21.4047 -2.28076 -10.1416 45.181
-50.5538 72.7442 21.6305 -2.30115 -10.2774 45.1336
-50.5653 72.6924 21.856 -2.3214 -10.4139 45.0852
-50.577 72.64 22.0813 -2.34152 -10.551 45.0357
-50.5887 72.5869 22.3064 -2.3615 -10.6885 44.9852
-50.6006 72.5331 22.5312 -2.38135 -10.8266 44.9336
-50.6125 72.4787 22.7557 -2.40108 -10.9651 44.8809
-50.6246 72.4235 22.98 -2.4207 -11.1038 44.827
-50.6367 72.3676 23.204 -2.4402 -11.2429 44.7719
-50.649 72.3111 23.4277 -2.45961 -11.3821 44.7156
-50.6613 72.2538 23.6511 -2.47893 -11.5215 44.6581
-50.6738 72.1958 23.8743 -2.49817 -11.6608 44.5992
-50.6863 72.1372 24.0971 -2.51733 -11.8002 44.5391
-50.699 72.0778 24.3197 -2.53643 -11.9393 44.4778
-50.7117 72.0178 24.5419 -2.55549 -12.0783 44.4151
-50.7245 71.9571 24.7638 -2.5745 -12.217 44.3513
