2	41	3.308561
2	42	3.456574
2	43	3.607066
2	44	3.759888
2	45	3.914862
2	46	4.071782
2	47	4.230405
2	48	4.390442
2	49	4.551544
2	50	4.713294
2	51	4.875180
2	52	5.036575
2	53	5.196695
2	54	5.354556
2	55	5.508900
2	56	5.658092
2	57	5.799974
2	58	5.931640
2	59	6.049080
2	60	6.146616
2	61	6.215960
2	62	6.244583
2	63	6.212775
2	64	6.088157
2	65	5.815127
2	66	5.294647
2	67	4.348798
2	68	2.682409
2	69	0.000000

3	0	0.000000
3	1	0.023993
3	2	0.048817
3	3	0.075130
3	4	0.103410
3	5	0.133997
3	6	0.167133
3	7	0.202994
3	8	0.241707
3	9	0.283370
3	10	0.328054
3	11	0.375814
3	12	0.426689
3	13	0.480711
3	14	0.537901
3	15	0.598276
3	16	0.661845
3	17	0.728613
3	18	0.798581
3	19	0.871746
3	20	0.948104
3	21	1.027645
3	22	1.110357
3	23	1.196226
3	24	1.285235
3	25	1.377363
3	26	1.472587
3	27	1.570881
3	28	1.672214
3	29	1.776553
3	30	1.883861
3	31	1.994094
3	32	2.107206
3	33	2.223143
3	34	2.341846
3	35	2.463247
3	36	2.587270
3	37	2.713830
3	38	2.842830
3	39	2.974159
3	40	3.107692
3	41	3.243284
3	42	3.380772
3	43	3.519965
3	44	3.660641
3	45	3.802544
3	46	3.945372
3	47	4.088772
3	48	4.232323
3	49	4.375522
3	50	4.517767
3	51	4.658325
3	52	4.796298
3	53	4.930576
3	54	5.059770
3	55	5.182122
3	56	5.295373
3	57	5.396575
3	58	5.481823
3	59	5.545840
3	60	5.581348
3	61	5.578096
3	62	5.521308
3	63	5.389217
3	64	5.149198
3	65	4.752062
3	66	4.125190
3	67	3.170332
3	68	1.789099
3	69	0.000000

4	0	0.000000
4	1	0.028994
4	2	0.058603
4	3	0.089361
4	4	0.121697
4	5	0.155943
4	6	0.192351
4	7	0.231112
4	8	0.272373
4	9	0.316245
4	10	0.362813
4	11	0.412143
4	12	0.464284
4	13	0.519273
4	14	0.577137
4	15	0.637895
4	16	0.701558
4	17	0.768133
4	18	0.837620
4	19	0.910014
4	20	0.985309
4	21	1.063492
4	22	1.144547
4	23	1.228455
4	24	1.315193
4	25	1.404735
4	26	1.497048
4	27	1.592099
4	28	1.689848
4	29	1.790251
4	30	1.893259
4	31	1.998815
4	32	2.106857
4	33	2.217316
4	34	2.330113
4	35	2.445161
4	36	2.562359
4	37	2.681598
4	38	2.802749
4	39	2.925670
4	40	3.050197
4	41	3.176144
4	42	3.303296
4	43	3.431409
4	44	3.560196
4	45	3.689328
4	46	3.818419
4	47	3.947014
4	48	4.074580
4	49	4.200480
4	50	4.323952
4	51	4.444077
4	52	4.559737
4	53	4.669560
4	54	4.771847
4	55	4.864466
4	56	4.944719
4	57	5.009147
4	58	5.053253
4	59	5.071121
4	60	5.054853
4	61	4.993780
4	62	4.873345
4	63	4.673593
4	64	4.367364
4	65	3.918739
4	66	3.283723
4	67	2.418242
4	68	1.303657
4	69	0.000000

5	0	0.000000
5	1	0.033383
5	2	0.067245
5	3	0.102022
5	4	0.138084
5	5	0.175738
5	6	0.215227
5	7	0.256745
5	8	0.300444
5	9	0.346441
5	10	0.394830
5	11	0.445683
5	12	0.499054
5	13	0.554985
5	14	0.613506
5	15	0.674636
5	16	0.738390
5	17	0.804772
5	18	0.873782
5	19	0.945415
5	20	1.019660
5	21	1.096502
5	22	1.175920
5	23	1.257891
5	24	1.342386
5	25	1.429372
5	26	1.518811
5	27	1.610660
5	28	1.704870
5	29	1.801387
5	30	1.900149
5	31	2.001090
5	32	2.104133
5	33	2.209192
5	34	2.316172
5	35	2.424965
5	36	2.535451
5	37	2.647494
5	38	2.760940
5	39	2.875615
5	40	2.991323
5	41	3.107837
5	42	3.224900
5	43	3.342216
5	44	3.459444
5	45	3.576191
5	46	3.691995
5	47	3.806321
5	48	3.918538
5	49	4.027898
5	50	4.133514
5	51	4.234323
5	52	4.329041
5	53	4.416109
5	54	4.493615
5	55	4.559198
5	56	4.609913
5	57	4.642060
5	58	4.650942
5	59	4.630555
5	60	4.573178
5	61	4.468841
5	62	4.304710
5	63	4.064458
5	64	3.727933
5	65	3.271813
5	66	2.672727
5	67	1.915259
5	68	1.007287
5	69	0.000000

6	0	0.000000
6	1	0.037297
6	2	0.074979
6	3	0.113404
6	4	0.152890
6	5	0.193710
6	6	0.236090
6	7	0.280215
6	8	0.326235
6	9	0.374267
6	10	0.424408
6	11	0.476731
6	12	0.531293
6	13	0.588138
6	14	0.647296
6	15	0.708788
6	16	0.772628
6	17	0.838819
6	18	0.907360
6	19	0.978244
6	20	1.051455
6	21	1.126977
6	22	1.204784
6	23	1.284848
6	24	1.367135
6	25	1.451604
6	26	1.538212
6	27	1.626907
6	28	1.717633
6	29	1.810325
6	30	1.904913
6	31	2.001315
6	32	2.099443
6	33	2.199198
6	34	2.300468
6	35	2.403127
6	36	2.507036
6	37	2.612036
6	38	2.717951
6	39	2.824578
6	40	2.931690
6	41	3.039028
6	42	3.146297
6	43	3.253157
6	44	3.359220
6	45	3.464039
6	46	3.567093
6	47	3.667779
6	48	3.765391
6	49	3.859099
6	50	3.947922
6	51	4.030696
6	52	4.106030
6	53	4.172252
6	54	4.227337
6	55	4.268826
6	56	4.293703
6	57	4.298263
6	58	4.277921
6	59	4.227002
6	60	4.138480
6	61	4.003712
6	62	3.812209
6	63	3.551609
6	64	3.208107
6	65	2.767862
6	66	2.220117
6	67	1.562782
6	68	0.810235
6	69	0.000000

7	0	0.000000
7	1	0.040831
7	2	0.081976
7	3	0.123734
7	4	0.166375
7	5	0.210138
7	6	0.255227
7	7	0.301812
7	8	0.350035
7	9	0.400011
7	10	0.451831
7	11	0.505570
7	12	0.561282
7	13	0.619012
7	14	0.678788
7	15	0.740632
7	16	0.804555
7	17	0.870560
7	18	0.938642
7	19	1.008791
7	20	1.080990
7	21	1.155217
7	22	1.231444
7	23	1.309636
7	24	1.389754
7	25	1.471754
7	26	1.555582
7	27	1.641182
7	28	1.728488
7	29	1.817428
7	30	1.907919
7	31	1.999873
7	32	2.093187
7	33	2.187749
7	34	2.283434
7	35	2.380099
7	36	2.477589
7	37	2.575725
7	38	2.674308
7	39	2.773114
7	40	2.871890
7	41	2.970347
7	42	3.068157
7	43	3.164949
7	44	3.260294
7	45	3.353703
7	46	3.444610
7	47	3.532361
7	48	3.616196
7	49	3.695230
7	50	3.768422
7	51	3.834552
7	52	3.892172
7	53	3.939568
7	54	3.974693
7	55	3.995098
7	56	3.997844
7	57	3.979396
7	58	3.935503
7	59	3.861075
7	60	3.750052
7	61	3.595336
7	62	3.388823
7	63	3.121677
7	64	2.785036
7	65	2.371419
7	66	1.877106
7	67	1.305520
7	68	0.670874
7	69	0.000000

8	0	0.000000
8	1	0.044054
8	2	0.088368
8	3	0.133191
8	4	0.178752
8	5	0.225257
8	6	0.272887
8	7	0.321795
8	8	0.372110
8	9	0.423939
8	10	0.477369
8	11	0.532469
8	12	0.589292
8	13	0.647879
8	14	0.708257
8	15	0.770444
8	16	0.834449
8	17	0.900273
8	18	0.967908
8	19	1.037342
8	20	1.108553
8	21	1.181515
8	22	1.256197
8	23	1.332558
8	24	1.410555
8	25	1.490137
8	26	1.571245
8	27	1.653816
8	28	1.737776
8	29	1.823045
8	30	1.909532
8	31	1.997138
8	32	2.085751
8	33	2.175247
8	34	2.265487
8	35	2.356316
8	36	2.447563
8	37	2.539033
8	38	2.630510
8	39	2.721748
8	40	2.812474
8	41	2.902375
8	42	2.991101
8	43	3.078250
8	44	3.163366
8	45	3.245929
8	46	3.325340
8	47	3.400914
8	48	3.471858
8	49	3.537254
8	50	3.596036
8	51	3.646964
8	52	3.688585
8	53	3.719200
8	54	3.736810
8	55	3.739069
8	56	3.723215
8	57	3.686006
8	58	3.623654
8	59	3.531770
8	60	3.405342
8	61	3.238781
8	62	3.026090
8	63	2.761257
8	64	2.438954
8	65	2.055681
8	66	1.611377
8	67	1.111322
8	68	0.567742
8	69	0.000000

9	0	0.000000
9	1	0.047023
9	2	0.094261
9	3	0.141923
9	4	0.190201
9	5	0.239272
9	6	0.289292
9	7	0.340396
9	8	0.392700
9	9	0.446300
9	10	0.501274
9	11	0.557685
9	12	0.615582
9	13	0.675000
9	14	0.735964
9	15	0.798488
9	16	0.862577
9	17	0.928230
9	18	0.995435
9	19	1.064176
9	20	1.134427
9	21	1.206160
9	22	1.279336
9	23	1.353913
9	24	1.429842
9	25	1.507065
9	26	1.585519
9	27	1.665134
9	28	1.745830
9	29	1.827519
9	30	1.910103
9	31	1.993474
9	32	2.077510
9	33	2.162078
9	34	2.247028
9	35	2.332194
9	36	2.417391
9	37	2.502412
9	38	2.587024
9	39	2.670970
9	40	2.753956
9	41	2.835653
9	42	2.915692
9	43	2.993653
9	44	3.069060
9	45	3.141372
9	46	3.209974
9	47	3.274162
9	48	3.333129
9	49	3.385951
9	50	3.431562
9	51	3.468737
9	52	3.496056
9	53	3.511884
9	54	3.514326
9	55	3.501197
9	56	3.469981
9	57	3.417796
9	58	3.341371
9	59	3.237042
9	60	3.100795
9	61	2.928378
9	62	2.715522
9	63	2.458326
9	64	2.153859
9	65	1.800987
9	66	1.401405
9	67	0.960656
9	68	0.488772
9	69	0.000000

10	0	0.000000
10	1	0.049781
10	2	0.099742
10	3	0.150052
10	4	0.200875
10	5	0.252360
10	6	0.304638
10	7	0.357827
10	8	0.412027
10	9	0.467323
10	10	0.523782
10	11	0.581459
10	12	0.640397
10	13	0.700626
10	14	0.762164
10	15	0.825023
10	16	0.889203
10	17	0.954697
10	18	1.021492
10	19	1.089566
10	20	1.158891
10	21	1.229432
10	22	1.301149
10	23	1.373993
10	24	1.447911
10	25	1.522841
10	26	1.598714
10	27	1.675453
10	28	1.752974
10	29	1.831182
10	30	1.909972
10	31	1.989229
10	32	2.068823
10	33	2.148612
10	34	2.228438
10	35	2.308126
10	36	2.387480
10	37	2.466283
10	38	2.544291
10	39	2.621234
10	40	2.696807
10	41	2.770671
10	42	2.842442
10	43	2.911688
10	44	2.977925
10	45	3.040601
10	46	3.099094
10	47	3.152699
10	48	3.200613
10	49	3.241923
10	50	3.275589
10	51	3.300424
10	52	3.315077
10	53	3.318008
10	54	3.307464
10	55	3.281461
10	56	3.237762
10	57	3.173870
10	58	3.087030
10	59	2.974266
10	60	2.832450
10	61	2.658443
10	62	2.449317
10	63	2.202688
10	64	1.917184
10	65	1.593017
10	66	1.232611
10	67	0.841131
10	68	0.426692
10	69	0.000000

11	0	0.000000
11	1	0.052368
11	2	0.104882
11	3	0.157685
11	4	0.210908
11	5	0.264677
11	6	0.319101
11	7	0.374280
11	8	0.430296
11	9	0.487222
11	10	0.545116
11	11	0.604021
11	12	0.663974
11	13	0.724997
11	14	0.787104
11	15	0.850299
11	16	0.914579
11	17	0.979933
11	18	1.046341
11	19	1.113779
11	20	1.182215
11	21	1.251608
11	22	1.321915
11	23	1.393083
11	24	1.465054
11	25	1.537760
11	26	1.611130
11	27	1.685081
11	28	1.759523
11	29	1.834355
11	30	1.909468
11	31	1.984739
11	32	2.060034
11	33	2.135203
11	34	2.210081
11	35	2.284486
11	36	2.358214
11	37	2.431041
11	38	2.502715
11	39	2.572958
11	40	2.641459
11	41	2.707870
11	42	2.771802
11	43	2.832819
11	44	2.890433
11	45	2.944093
11	46	2.993183
11	47	3.037005
11	48	3.074776
11	49	3.105612
11	50	3.128514
11	51	3.142360
11	52	3.145884
11	53	3.137666
11	54	3.116117
11	55	3.079473
11	56	3.025786
11	57	2.952936
11	58	2.858656
11	59	2.740580
11	60	2.596331
11	61	2.423659
11	62	2.220641
11	63	1.985948
11	64	1.719190
11	65	1.421299
11	66	1.094900
11	67	0.744571
11	68	0.376868
11	69	0.000000

12	0	0.000000
12	1	0.054814
12	2	0.109747
12	3	0.164912
12	4	0.220418
12	5	0.276364
12	6	0.332841
12	7	0.389929
12	8	0.447695
12	9	0.506199
12	10	0.565485
12	11	0.625589
12	12	0.686537
12	13	0.748344
12	14	0.811018
12	15	0.874557
12	16	0.938952
12	17	1.004187
12	18	1.070238
12	19	1.137076
12	20	1.204663
12	21	1.272957
12	22	1.341909
12	23	1.411461
12	24	1.481553
12	25	1.552112
12	26	1.623061
12	27	1.694315
12	28	1.765779
12	29	1.837348
12	30	1.908906
12	31	1.980328
12	32	2.051473
12	33	2.122187
12	34	2.192300
12	35	2.261624
12	36	2.329951
12	37	2.397052
12	38	2.462670
12	39	2.526524
12	40	2.588299
12	41	2.647645
12	42	2.704172
12	43	2.757447
12	44	2.806985
12	45	2.852245
12	46	2.892624
12	47	2.927446
12	48	2.955956
12	49	2.977311
12	50	2.990572
12	51	2.994690
12	52	2.988501
12	53	2.970719
12	54	2.939929
12	55	2.894585
12	56	2.833025
12	57	2.753483
12	58	2.654124
12	59	2.533108
12	60	2.388672
12	61	2.219255
12	62	2.023668
12	63	1.801296
12	64	1.552350
12	65	1.278107
12	66	0.981131
12	67	0.665391
12	68	0.336210
12	69	0.000000

13	0	0.000000
13	1	0.057149
13	2	0.114392
13	3	0.171818
13	4	0.229510
13	5	0.287549
13	6	0.346003
13	7	0.404936
13	8	0.464400
13	9	0.524439
13	10	0.585087
13	11	0.646369
13	12	0.708301
13	13	0.770890
13	14	0.834136
13	15	0.898032
13	16	0.962562
13	17	1.027705
13	18	1.093432
13	19	1.159709
13	20	1.226494
13	21	1.293741
13	22	1.361396
13	23	1.429399
13	24	1.497683
13	25	1.566174
13	26	1.634792
13	27	1.703445
13	28	1.772037
13	29	1.840458
13	30	1.908590
13	31	1.976302
13	32	2.043452
13	33	2.109881
13	34	2.175417
13	35	2.239868
13	36	2.303024
13	37	2.364653
13	38	2.424498
13	39	2.482276
13	40	2.537673
13	41	2.590342
13	42	2.639897
13	43	2.685911
13	44	2.727913
13	45	2.765375
13	46	2.797715
13	47	2.824288
13	48	2.844377
13	49	2.857190
13	50	2.861853
13	51	2.857403
13	52	2.842786
13	53	2.816852
13	54	2.778358
13	55	2.725977
13	56	2.658306
13	57	2.573899
13	58	2.471299
13	59	2.349102
13	60	2.206034
13	61	2.041059
13	62	1.853509
13	63	1.643247
13	64	1.410828
13	65	1.157663
13	66	0.886139
13	67	0.599661
13	68	0.302583
13	69	0.000000

14	0	0.000000
14	1	0.059398
14	2	0.118868
14	3	0.178475
14	4	0.238282
14	5	0.298347
14	6	0.358722
14	7	0.419453
14	8	0.480576
14	9	0.542122
14	10	0.604111
14	11	0.666559
14	12	0.729471
14	13	0.792847
14	14	0.856678
14	15	0.920950
14	16	0.985641
14	17	1.050724
14	18	1.116166
14	19	1.181926
14	20	1.247960
14	21	1.314216
14	22	1.380637
14	23	1.447159
14	24	1.513713
14	25	1.580220
14	26	1.646597
14	27	1.712750
14	28	1.778579
14	29	1.843972
14	30	1.908809
14	31	1.972956
14	32	2.036269
14	33	2.098587
14	34	2.159736
14	35	2.219525
14	36	2.277741
14	37	2.334154
14	38	2.388508
14	39	2.440523
14	40	2.489888
14	41	2.536262
14	42	2.579270
14	43	2.618496
14	44	2.653484
14	45	2.683728
14	46	2.708674
14	47	2.727710
14	48	2.740167
14	49	2.745309
14	50	2.742333
14	51	2.730367
14	52	2.708466
14	53	2.675618
14	54	2.630747
14	55	2.572723
14	56	2.500386
14	57	2.412565
14	58	2.308124
14	59	2.186016
14	60	2.045347
14	61	1.885474
14	62	1.706097
14	63	1.507383
14	64	1.290075
14	65	1.055597
14	66	0.806113
14	67	0.544539
14	68	0.274465
14	69	0.000000

15	0	0.000000
15	1	0.061586
15	2	0.123221
15	3	0.184952
15	4	0.246821
15	5	0.308867
15	6	0.371123
15	7	0.433620
15	8	0.496378
15	9	0.559413
15	10	0.622736
15	11	0.686349
15	12	0.750248
15	13	0.814423
15	14	0.878858
15	15	0.943531
15	16	1.008415
15	17	1.073476
15	18	1.138675
15	19	1.203968
15	20	1.269305
15	21	1.334631
15	22	1.399884
15	23	1.464999
15	24	1.529901
15	25	1.594511
15	26	1.658742
15	27	1.722498
15	28	1.785677
15	29	1.848166
15	30	1.909841
15	31	1.970569
15	32	2.030204
15	33	2.088587
15	34	2.145542
15	35	2.200878
15	36	2.254386
15	37	2.305838
15	38	2.354981
15	39	2.401540
15	40	2.445213
15	41	2.485668
15	42	2.522541
15	43	2.555434
15	44	2.583909
15	45	2.607487
15	46	2.625646
15	47	2.637815
15	48	2.643371
15	49	2.641641
15	50	2.631895
15	51	2.613352
15	52	2.585177
15	53	2.546487
15	54	2.496362
15	55	2.433855
15	56	2.358015
15	57	2.267911
15	58	2.162673
15	59	2.041539
15	60	1.903912
15	61	1.749433
15	62	1.578058
15	63	1.390143
15	64	1.186519
15	65	0.968555
15	66	0.738191
15	67	0.497924
15	68	0.250741
15	69	0.000000

16	0	0.000000
16	1	0.063732
16	2	0.127495
16	3	0.191313
16	4	0.255211
16	5	0.319209
16	6	0.383325
16	7	0.447570
16	8	0.511953
16	9	0.576474
16	10	0.641133
16	11	0.705919
16	12	0.770820
16	13	0.835816
16	14	0.900882
16	15	0.965990
16	16	1.031104
16	17	1.096186
16	18	1.161190
16	19	1.226069
16	20	1.290769
16	21	1.355229
16	22	1.419385
16	23	1.483168
16	24	1.546502
16	25	1.609305
16	26	1.671486
16	27	1.732951
16	28	1.793594
16	29	1.853301
16	30	1.911950
16	31	1.969406
16	32	2.025525
16	33	2.080146
16	34	2.133097
16	35	2.184190
16	36	2.233219
16	37	2.279960
16	38	2.324166
16	39	2.365571
16	40	2.403882
16	41	2.438779
16	42	2.469915
16	43	2.496909
16	44	2.519347
16	45	2.536781
16	46	2.548721
16	47	2.554640
16	48	2.553966
16	49	2.546088
16	50	2.530352
16	51	2.506063
16	52	2.472491
16	53	2.428875
16	54	2.374438
16	55	2.308395
16	56	2.229976
16	57	2.138455
16	58	2.033179
16	59	1.913610
16	60	1.779378
16	61	1.630330
16	62	1.466596
16	63	1.288643
16	64	1.097327
16	65	0.893934
16	66	0.680187
16	67	0.458233
16	68	0.230578
16	69	0.000000

17	0	0.000000
17	1	0.065858
17	2	0.131728
17	3	0.197617
17	4	0.263530
17	5	0.329470
17	6	0.395438
17	7	0.461431
17	8	0.527442
17	9	0.593459
17	10	0.659467
17	11	0.725447
17	12	0.791374
17	13	0.857220
17	14	0.922952
17	15	0.988533
17	16	1.053921
17	17	1.119073
17	18	1.183937
17	19	1.248460
17	20	1.312584
17	21	1.376246
17	22	1.439379
17	23	1.501910
17	24	1.563760
17	25	1.624847
17	26	1.685078
17	27	1.744358
17	28	1.802580
17	29	1.859631
17	30	1.915389
17	31	1.969720
17	32	2.022480
17	33	2.073513
17	34	2.122650
17	35	2.169705
17	36	2.214479
17	37	2.256752
17	38	2.296289
17	39	2.332830
17	40	2.366097
17	41	2.395783
17	42	2.421558
17	43	2.443065
17	44	2.459915
17	45	2.471688
17	46	2.477935
17	47	2.478170
17	48	2.471875
17	49	2.458500
17	50	2.437463
17	51	2.408154
17	52	2.369940
17	53	2.322174
17	54	2.264204
17	55	2.195388
17	56	2.115114
17	57	2.022823
17	58	1.918038
17	59	1.800401
17	60	1.669709
17	61	1.525959
17	62	1.369394
17	63	1.200539
17	64	1.020242
17	65	0.829688
17	66	0.630407
17	67	0.424251
17	68	0.213341
17	69	0.000000

18	0	0.000000
18	1	0.067983
18	2	0.135960
18	3	0.203920
18	4	0.271851
18	5	0.339740
18	6	0.407570
18	7	0.475324
18	8	0.542980
18	9	0.610514
18	10	0.677898
18	11	0.745101
18	12	0.812089
18	13	0.878823
18	14	0.945263
18	15	1.011364
18	16	1.077077
18	17	1.142353
18	18	1.207134
18	19	1.271364
18	20	1.334980
18	21	1.397916
18	22	1.460101
18	23	1.521460
18	24	1.581915
18	25	1.641378
18	26	1.699759
18	27	1.756960
18	28	1.812877
18	29	1.867397
18	30	1.920397
18	31	1.971748
18	32	2.021307
18	33	2.068923
18	34	2.114429
18	35	2.157647
18	36	2.198382
18	37	2.236426
18	38	2.271549
18	39	2.303506
18	40	2.332031
18	41	2.356834
18	42	2.377606
18	43	2.394010
18	44	2.405687
18	45	2.412249
18	46	2.413283
18	47	2.408349
18	48	2.396980
18	49	2.378686
18	50	2.352953
18	51	2.319252
18	52	2.277040
18	53	2.225770
18	54	2.164903
18	55	2.093921
18	56	2.012345
18	57	1.919755
18	58	1.815816
18	59	1.700306
18	60	1.573151
18	61	1.434452
18	62	1.284522
18	63	1.123913
18	64	0.953440
18	65	0.774191
18	66	0.587520
18	67	0.395032
18	68	0.198538
18	69	0.000000

19	0	0.000000
19	1	0.070125
19	2	0.140227
19	3	0.210277
19	4	0.280246
19	5	0.350106
19	6	0.419824
19	7	0.489367
19	8	0.558700
19	9	0.627785
19	10	0.696582
19	11	0.765049
19	12	0.833141
19	13	0.900810
19	14	0.968008
19	15	1.034682
19	16	1.100777
19	17	1.166236
19	18	1.230998
19	19	1.295002
19	20	1.358180
19	21	1.420463
19	22	1.481779
19	23	1.542051
19	24	1.601197
19	25	1.659131
19	26	1.715762
19	27	1.770993
19	28	1.824719
19	29	1.876829
19	30	1.927205
19	31	1.975718
19	32	2.022230
19	33	2.066593
19	34	2.108648
19	35	2.148222
19	36	2.185129
19	37	2.219168
19	38	2.250123
19	39	2.277761
19	40	2.301830
19	41	2.322060
19	42	2.338161
19	43	2.349821
19	44	2.356708
19	45	2.358469
19	46	2.354727
19	47	2.345086
19	48	2.329130
19	49	2.306425
19	50	2.276523
19	51	2.238968
19	52	2.193298
19	53	2.139058
19	54	2.075807
19	55	2.003134
19	56	1.920670
19	57	1.828110
19	58	1.725231
19	59	1.611920
19	60	1.488193
19	61	1.354224
19	62	1.210371
19	63	1.057187
19	64	0.895446
19	65	0.726138
19	66	0.550466
19	67	0.369828
19	68	0.185782
19	69	0.000000

20	0	0.000000
20	1	0.072302
20	2	0.144563
20	3	0.216739
20	4	0.288785
20	5	0.360654
20	6	0.432300
20	7	0.503675
20	8	0.574728
20	9	0.645411
20	10	0.715670
20	11	0.785452
20	12	0.854701
20	13	0.923362
20	14	0.991376
20	15	1.058683
20	16	1.125222
20	17	1.190930
20	18	1.255741
20	19	1.319588
20	20	1.382402
20	21	1.444110
20	22	1.504638
20	23	1.563906
20	24	1.621833
20	25	1.678333
20	26	1.733314
20	27	1.786680
20	28	1.838328
20	29	1.888151
20	30	1.936031
20	31	1.981844
20	32	2.025458
20	33	2.066729
20	34	2.105505
20	35	2.141621
20	36	2.174899
20	37	2.205150
20	38	2.232169
20	39	2.255737
20	40	2.275619
20	41	2.291564
20	42	2.303302
20	43	2.310547
20	44	2.312996
20	45	2.310327
20	46	2.302202
20	47	2.288267
20	48	2.268153
20	49	2.241480
20	50	2.207863
20	51	2.166909
20	52	2.118232
20	53	2.061457
20	54	1.996229
20	55	1.922226
20	56	1.839174
20	57	1.746859
20	58	1.645150
20	59	1.534013
20	60	1.413533
20	61	1.283934
20	62	1.145593
20	63	0.999058
20	64	0.845050
20	65	0.684473
20	66	0.518396
20	67	0.348044
20	68	0.174766
20	69	0.000000

21	0	0.000000
21	1	0.074531
21	2	0.149004
21	3	0.223359
21	4	0.297534
21	5	0.371467
21	6	0.445096
21	7	0.518359
21	8	0.591191
21	9	0.663530
21	10	0.735311
21	11	0.806470
21	12	0.876940
21	13	0.946656
21	14	1.015552
21	15	1.083560
21	16	1.150612
21	17	1.216638
21	18	1.281570
21	19	1.345336
21	20	1.407862
21	21	1.469074
21	22	1.528896
21	23	1.587247
21	24	1.644045
21	25	1.699204
21	26	1.752634
21	27	1.804239
21	28	1.853921
21	29	1.901573
21	30	1.947083
21	31	1.990332
21	32	2.031190
21	33	2.069524
21	34	2.105185
21	35	2.138019
21	36	2.167858
21	37	2.194524
21	38	2.217825
21	39	2.237557
21	40	2.253502
21	41	2.265427
21	42	2.273086
21	43	2.276217
21	44	2.274546
21	45	2.267783
21	46	2.255625
21	47	2.237759
21	48	2.213863
21	49	2.183606
21	50	2.146657
21	51	2.102687
21	52	2.051374
21	53	1.992413
21	54	1.925523
21	55	1.850460
21	56	1.767026
21	57	1.675083
21	58	1.574570
21	59	1.465515
21	60	1.348053
21	61	1.222438
21	62	1.089057
21	63	0.948439
21	64	0.801257
21	65	0.648331
21	66	0.490619
21	67	0.329196
21	68	0.165241
21	69	0.000000

22	0	0.000000
22	1	0.076828
22	2	0.153583
22	3	0.230186
22	4	0.306560
22	5	0.382627
22	6	0.458309
22	7	0.533530
22	8	0.608213
22	9	0.682280
22	10	0.755655
22	11	0.828262
22	12	0.900026
